classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryCompletionProcessor ,107,41,11,15,1,45,3,13,0,5,0,10,9,5,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewerConfiguration ,107,43,28,11,1,91,4,7,0,6,0,14,0,6,2,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::PreferenceStoreFacade ,107,59,35,3,1,253,1,2,1,3,0,23,9,2,0,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::core::TracClientManager ,107,54,22,21,1,66,12,9,0,4,0,12,13,4,1,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::LandmarkMarkerManager ,107,41,12,7,2,21,1,6,0,2,0,7,17,2,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::XPlannerAttributeMapper ,107,39,33,17,2,66,9,8,0,25,0,12,41,5,0,0,11,1,0,0,0,2,1
org::eclipse::mylyn::internal::resources::ui::ResourcesUiBridgePlugin ,108,60,26,29,1,91,13,16,0,9,0,14,0,6,1,0,11,0,0,0,0,0,0
org::eclipse::mylyn::zest::tests::swt::ZoomSnippet ,108,42,16,6,1,3,0,6,0,2,0,3,9,2,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::context::tests::support::DomContextWriter ,108,71,12,17,1,28,1,16,0,5,0,8,11,5,3,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeRepositoriesJob ,109,52,16,12,2,21,1,11,0,6,0,7,3,6,2,0,5,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::AbstractQueryHit ,109,41,32,3,1,325,1,2,1,9,0,26,19,3,0,0,24,0,0,0,0,0,0
org::eclipse::mylyn::commons::core::DateUtil ,109,7,26,8,1,6,7,1,0,0,0,4,9,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::JavaEditingMonitor ,109,29,40,3,2,3,1,2,0,4,1,3,17,0,0,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaReferencesProvider ,110,45,22,11,3,136,0,11,0,4,6,17,38,1,1,0,11,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::editors::AttributeEditorToolkit ,110,64,31,23,1,105,15,8,0,5,0,15,9,4,6,1,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::confluence::core::block::ListBlock ,110,63,29,11,3,28,1,10,0,5,4,8,43,4,4,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::actions::NewTaskAction ,110,59,14,15,1,36,3,12,0,5,0,9,0,4,2,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::JiraAttributeMapper ,110,106,29,18,2,28,1,18,0,1,0,8,42,1,0,0,8,1,0,0,1,3,1
org::eclipse::mylyn::internal::context::ui::preferences::ContextUiPreferencePage ,111,24,10,2,1,36,0,2,0,5,0,9,0,5,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::wizards::UsageFileSelectionWizardPage ,111,47,13,8,1,15,1,7,0,4,0,6,0,3,2,0,3,0,0,0,0,0,0
org::eclipse::mylyn::examples::monitor::study::FeedbackWizard ,111,32,13,6,1,10,0,6,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::ScheduleDatePicker ,112,31,14,9,1,66,5,4,0,9,0,12,0,9,3,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::operations::MoveSectionsCommand ,112,40,27,9,2,3,1,8,0,3,1,3,14,3,1,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::tasks::ui::TasksReminderDialog ,114,40,16,6,1,21,0,6,0,8,0,7,0,8,2,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::search::JavaActiveSearchResultUpdater ,114,56,31,2,1,66,1,1,0,2,0,12,9,2,6,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::dnd::OutlineDropTargetListener ,114,37,27,7,1,78,1,6,0,3,0,13,9,3,4,0,9,0,0,0,0,1,1
org::eclipse::mylyn::internal::trac::core::model::TracTicket ,114,51,39,13,1,325,12,1,0,11,0,26,9,10,0,0,25,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::SandboxUiPlugin ,114,44,19,12,1,66,7,5,0,9,0,12,0,5,1,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::resources::ui::EditorInteractionMonitor ,114,63,30,12,3,21,1,11,0,1,0,7,24,0,3,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::util::css::CssParser ,115,64,30,20,1,28,6,14,0,8,0,8,9,7,4,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityLabelProvider ,115,40,30,12,2,15,1,11,0,5,0,6,6,5,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::DatePickerPanel ,115,39,13,4,1,55,1,3,0,6,0,11,0,6,3,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::ide::ant::AntUiBridge ,115,43,18,9,2,28,0,9,0,0,0,8,16,0,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::core::ContextCorePlugin ,115,58,27,60,1,120,54,10,0,11,0,16,0,10,3,0,13,0,0,0,0,1,1
org::eclipse::mylyn::internal::wikitext::tracwiki::core::block::ListBlock ,115,57,32,11,3,15,1,10,0,5,4,6,43,4,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::dev::properties::AbstractTaskContainerPropertySource ,115,55,29,8,1,78,3,5,3,9,0,13,9,1,0,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::tasks::ParametersEditor ,115,30,7,6,1,10,3,3,0,1,0,5,0,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::BugzillaSearchEngine ,115,28,8,10,1,3,1,9,0,5,0,3,9,2,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::FillWidthLayout ,115,28,25,4,1,36,3,1,0,8,0,9,0,8,1,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasklist::ui::views::ImageTableCellEditor ,116,35,22,4,1,66,3,1,0,4,0,12,0,3,1,1,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::wizards::ContextRetrieveWizardPage ,116,25,13,7,1,6,1,6,0,4,0,4,0,4,0,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::highlighters::HighlighterList ,116,48,21,10,1,78,5,5,0,2,0,13,9,1,2,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::properties::ProjectTaskRepositoryPage ,116,32,11,5,1,15,1,4,0,4,0,6,0,4,2,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::actions::FocusTaskListAction ,117,47,22,10,2,66,2,8,0,4,8,12,26,4,1,0,7,0,1,0,1,3,1
org::eclipse::mylyn::internal::tasks::core::WeekDateRange ,117,68,29,19,2,105,15,5,0,5,1,15,23,5,3,0,11,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::validation::ValidationProjectBuilder ,117,59,28,19,1,28,2,17,0,4,0,8,0,3,5,0,1,0,0,0,0,1,1
org::eclipse::mylyn::internal::java::ui::JavaUiBridgePlugin ,117,49,16,23,1,36,11,13,0,11,0,9,0,9,3,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::FontState ,118,46,39,12,1,300,10,2,0,11,0,25,9,0,2,4,23,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskScheduleContentProvider ,119,67,17,15,3,36,2,14,0,4,1,9,21,4,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::JiraClientManager ,119,70,20,9,1,55,2,7,0,5,0,11,9,3,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::textile::core::TextileLanguage ,120,61,18,44,3,66,17,28,0,2,6,12,57,2,0,0,6,0,0,0,0,1,1
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaPlanningEditorPart ,120,66,13,9,2,3,0,9,0,2,1,3,19,2,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::history::AttachmentEvent ,120,75,40,6,2,21,1,6,0,4,9,7,30,4,0,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::ui::JiraConnectorUi ,120,80,37,22,2,120,1,21,0,1,0,16,31,1,0,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::BrowserPreviewViewer ,120,15,10,3,1,15,1,2,0,4,0,6,9,4,2,0,4,2,0,0,0,4,1
org::eclipse::mylyn::internal::provisional::commons::ui::CommonImages ,121,54,26,53,1,36,46,7,0,81,0,9,9,9,3,0,6,2,0,0,1,5,1
org::xplanner::soap::TimeEntryData ,121,54,51,5,2,231,1,4,0,11,0,22,37,11,0,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::planner::TaskActivityEditorInput ,121,52,25,17,1,253,4,13,0,8,0,23,9,8,0,0,23,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::JavaResourceHyperlink ,121,23,18,3,1,36,3,0,0,2,0,9,9,2,1,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::ui::NotificationPopupColors ,122,45,23,1,1,105,1,0,0,6,0,15,9,6,10,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugSubmissionHandler ,122,31,8,4,1,6,0,4,0,2,0,4,9,2,2,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::AttachmentTableLabelProvider ,122,51,33,11,1,91,1,10,0,5,0,14,0,5,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTaskEditor ,122,36,11,11,3,36,1,10,0,4,16,9,49,4,0,0,7,2,0,0,0,4,1
org::eclipse::mylyn::zest::core::widgets::internal::ZestRootLayer ,122,68,26,2,1,105,1,1,0,5,1,15,113,4,6,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryPage ,123,44,18,16,1,45,4,12,2,4,0,10,0,3,0,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::PersonProposalProvider ,123,54,22,12,1,21,2,10,0,6,0,7,9,6,5,0,2,2,0,0,0,4,1
org::eclipse::mylyn::internal::context::ui::BrowseFilteredListener ,124,43,25,3,1,55,2,1,0,1,0,11,9,1,3,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::ui::editor::ActiveFoldingListener ,124,67,28,12,2,36,3,10,0,5,0,9,17,5,1,0,8,2,0,0,0,4,1
org::eclipse::mylyn::internal::jira::ui::editor::WorkLogPart ,124,43,10,10,2,15,1,9,0,7,1,6,19,7,3,0,3,2,0,0,0,4,1
org::eclipse::mylyn::internal::resources::ui::preferences::FocusedResourcesPreferencePage ,124,38,14,5,1,36,3,2,0,5,0,9,0,4,5,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteComment ,125,58,67,2,1,231,0,2,0,11,0,22,18,11,0,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteConfiguration ,125,49,49,1,1,325,0,1,0,13,0,26,18,13,0,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::bridge::bugs::Util ,125,49,10,14,1,10,1,14,0,1,0,5,9,1,0,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::ContextPerspectiveManager ,125,55,32,4,1,153,1,4,0,3,0,18,13,3,4,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::views::ContextContentProvider ,126,67,29,12,1,55,0,12,0,4,0,11,9,4,4,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorDescriptionPart ,126,71,16,14,3,36,0,14,0,0,1,9,31,0,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaTaskAttachmentPage ,126,53,8,10,2,6,1,9,0,4,0,4,6,4,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteProject ,126,61,67,5,3,231,1,4,0,11,0,22,52,11,0,0,22,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaUiPlugin ,127,60,30,16,1,45,5,11,0,20,0,10,0,2,1,0,9,0,0,0,0,0,0
org::eclipse::mylyn::monitor::reports::tests::FileTool ,127,51,21,13,1,36,2,11,0,2,0,9,9,2,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::widgets::internal::CachedLabel ,127,83,33,3,1,78,0,3,1,4,4,13,66,0,2,4,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorSummaryPart ,128,74,23,13,2,28,0,13,0,3,1,8,19,3,3,0,4,1,1,0,0,4,1
org::eclipse::mylyn::context::tests::support::FileTool ,129,51,21,15,1,36,4,11,0,2,0,9,9,2,1,0,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::editor::FlagAttributeEditor ,129,86,18,5,2,28,0,5,0,3,0,8,32,3,1,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::core::data::TaskDataState ,130,81,32,10,1,253,5,6,0,10,0,23,20,10,2,0,19,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskDiffUtil ,130,48,31,8,1,28,3,5,0,2,0,8,9,2,1,0,7,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::util::TreeWalker ,130,45,33,5,1,45,2,3,0,4,0,10,9,4,4,0,6,0,0,0,0,0,0
org::eclipse::mylyn::zest::core::viewers::GraphViewer ,131,63,34,11,3,231,5,6,0,4,0,22,44,2,0,1,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi ,131,73,38,17,2,136,0,17,0,3,0,17,31,3,2,0,15,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::WorkbenchActionSupport ,132,36,18,2,1,120,2,1,0,8,0,16,9,8,0,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::outline::QuickOutlinePopupDialog ,132,48,31,4,1,210,3,1,0,3,0,21,0,3,1,0,18,2,0,0,0,5,1
org::eclipse::mylyn::internal::tasks::ui::actions::DeleteAction ,132,44,13,17,1,10,2,16,1,1,0,5,0,0,0,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskUrlHyperlinkDetector ,132,22,31,7,1,3,2,5,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskAttachmentWizard ,132,63,22,16,1,66,1,16,0,6,0,12,0,6,3,0,9,0,0,0,0,1,1
org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskListMigrator ,132,84,45,17,2,153,3,14,0,13,3,18,14,10,0,0,18,1,0,0,0,2,1
org::eclipse::mylyn::internal::monitor::usage::editors::UserStudyEditorPart ,133,44,8,11,2,15,0,11,0,3,4,6,12,3,3,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::dev::views::RepositorySpyView ,134,51,16,10,1,91,5,7,0,5,0,14,0,5,10,0,4,1,0,0,0,2,1
org::eclipse::mylyn::internal::wikitext::tasks::ui::preferences::MarkupViewerPreferencePage ,134,68,10,12,1,36,2,10,0,6,0,9,0,6,3,0,4,0,0,0,0,1,1
org::eclipse::mylyn::internal::bugzilla::ui::tasklist::StackTrace ,134,29,25,3,1,28,1,2,0,4,0,8,9,4,3,0,5,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::tracwiki::core::TracWikiLanguage ,134,53,27,37,3,153,11,26,0,2,6,18,57,2,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::tasks::ui::editor::MarkupTaskEditorExtension ,134,67,18,18,2,55,3,17,5,3,1,11,12,3,2,0,5,1,0,0,1,3,1
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestSorter ,135,35,55,10,1,36,1,9,0,1,0,9,0,1,7,0,2,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::ui::ActivityContextManager ,136,60,29,12,1,120,1,11,0,8,0,16,12,6,5,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::model::Project ,136,52,38,24,1,465,20,4,0,12,0,31,18,12,0,0,31,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::twiki::core::block::ListBlock ,137,70,33,11,3,36,1,10,0,5,4,9,43,3,5,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::commons::core::ZipFileUtil ,137,74,24,15,1,10,3,12,0,0,0,5,9,0,1,0,4,0,1,0,1,3,1
org::eclipse::mylyn::internal::xplanner::ui::wizard::NewXPlannerTaskPage ,138,33,10,11,1,15,3,8,0,5,0,6,0,5,1,0,5,2,0,0,0,4,1
org::eclipse::mylyn::internal::xplanner::core::service::soap::SoapXPlannerService ,139,98,40,7,3,780,1,6,0,4,0,40,58,3,0,1,40,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListContentProvider ,140,66,35,18,2,78,7,11,3,0,1,13,10,0,4,0,7,0,1,0,1,3,1
org::eclipse::mylyn::monitor::core::InteractionEvent ,140,54,59,49,1,171,44,5,1,10,0,19,9,9,0,0,19,0,0,0,0,0,0
org::eclipse::mylyn::monitor::internal::UsageSession ,140,59,19,8,1,91,0,8,0,18,0,14,9,2,0,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::preferences::Preferences ,141,70,34,16,1,136,7,10,0,32,0,17,18,9,3,0,14,0,0,0,0,0,0
org::eclipse::mylyn::internal::pde::ui::PdeEditingMonitor ,142,54,29,5,2,10,2,3,0,0,1,5,17,0,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListInterestFilter ,142,57,50,13,2,45,2,11,0,0,0,10,11,0,4,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::web::ui::WebContextManager ,143,71,31,19,1,66,4,17,0,7,0,12,9,7,2,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::views::ContextHierarchyView ,144,83,20,16,1,78,1,15,0,5,0,13,0,3,9,1,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::AbstractFilteredTree ,144,41,16,8,1,105,3,5,1,7,0,15,0,6,1,0,5,2,1,0,1,7,1
org::eclipse::mylyn::internal::wikitext::ui::editor::FoldingStructure ,144,50,34,4,1,28,1,4,0,2,0,8,15,0,0,2,8,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::XPlannerClientFacade ,146,84,28,29,1,105,9,22,0,2,0,15,13,2,2,0,13,1,0,0,0,2,1
org::eclipse::mylyn::zest::layouts::dataStructures::InternalNode ,146,51,38,15,2,666,13,2,0,14,2,37,18,2,0,12,37,0,0,0,0,0,0
org::eclipse::mylyn::internal::resources::ui::ResourceStructureBridge ,147,49,32,10,2,66,3,7,0,1,1,12,23,0,0,0,12,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::algorithms::GridLayoutAlgorithm ,147,37,42,4,2,78,0,4,2,12,8,13,63,1,0,10,3,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskRepositoriesView ,147,62,23,18,1,120,6,12,0,8,0,16,0,7,8,0,8,1,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlineNode ,148,65,41,7,1,435,4,3,0,14,0,30,9,9,0,0,29,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::search::SavedQueryFile ,149,51,21,7,1,55,1,6,0,5,0,11,9,5,2,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::provisional::commons::ui::DatePicker ,149,30,20,13,1,78,9,4,0,11,0,13,0,9,3,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::properties::ProjectTeamPage ,149,38,13,3,1,28,0,3,0,8,0,8,0,8,5,0,2,0,0,0,0,0,0
org::eclipse::mylyn::commons::net::HtmlTag ,151,92,49,10,1,78,7,3,0,7,0,13,9,7,0,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::XPlannerTaskDataHandler ,152,100,30,22,2,28,2,21,0,1,0,8,17,1,1,0,7,1,0,0,0,2,1
org::eclipse::mylyn::internal::monitor::core::collection::DataOverviewCollector ,152,91,21,10,1,45,1,9,0,9,0,10,14,9,0,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::FocusedViewerManager ,152,74,37,18,2,210,7,13,0,7,0,21,17,7,2,0,18,1,1,1,0,5,1
org::eclipse::mylyn::internal::tasks::ui::util::TaskComparator ,153,67,49,13,1,136,6,7,0,6,0,17,9,5,4,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ccvs::CvsContextChangeSet ,154,78,41,12,1,171,1,11,0,4,0,19,14,3,2,0,17,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::ContextChangeSet ,154,78,41,14,1,171,3,11,3,4,0,19,14,3,2,0,17,0,0,0,0,1,1
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteWorklog ,156,76,84,4,1,378,1,3,0,14,0,28,18,14,0,0,28,0,0,0,0,0,0
org::eclipse::mylyn::internal::context::ui::HighlighterImageDescriptor ,157,25,48,3,1,36,2,1,0,2,0,9,0,1,0,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataImportWizardPage ,157,53,22,7,1,66,2,5,0,9,0,12,0,9,4,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttachmentPart ,157,59,11,10,2,21,0,10,0,7,1,7,19,7,4,0,3,2,0,0,0,4,1
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetUpdater ,159,80,45,16,1,91,4,12,0,2,0,14,10,1,3,1,11,0,0,0,0,1,1
org::eclipse::mylyn::internal::context::core::LocalContextStore ,159,79,29,27,1,136,16,11,0,5,0,17,12,5,3,0,14,1,0,0,0,2,1
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupToDocbookTask ,160,94,27,13,2,105,1,12,0,6,0,15,12,5,2,0,13,0,0,0,0,0,0
org::eclipse::mylyn::internal::java::tasks::JavaStackTraceFileHyperlink ,161,43,26,6,1,55,3,3,0,3,0,11,10,3,2,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::team::ui::templates::CommitTemplateManager ,161,66,24,16,1,66,6,11,0,5,0,12,9,5,5,0,7,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::core::history::BugzillaTaskHistoryParser ,162,82,44,12,1,10,1,11,0,2,0,5,9,2,3,0,2,0,0,0,0,0,0
org::eclipse::mylyn::zest::layouts::exampleStructures::SimpleNode ,162,54,45,10,2,561,7,3,0,20,2,34,18,15,0,0,34,0,0,0,0,0,0
org::eclipse::mylyn::internal::jira::core::service::web::JiraWebSession ,164,77,31,15,1,66,4,12,0,10,0,12,9,9,5,0,2,0,0,0,0,1,1
org::eclipse::mylyn::internal::team::ui::actions::OpenCorrespondingTaskAction ,164,59,53,18,1,21,3,16,0,4,0,7,0,4,2,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::trac::ui::wizard::TracFilterQueryPage ,164,64,23,9,3,78,0,9,0,7,0,13,14,7,7,0,6,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::util::TaskListSaveManager ,164,85,32,8,1,105,1,8,0,6,0,15,9,5,2,0,13,0,0,0,0,0,0
org::eclipse::mylyn::jira::tests::util::MockJiraClient ,164,67,45,10,2,990,3,7,0,1,6,45,59,1,0,0,45,0,0,0,0,0,0
org::eclipse::mylyn::wikitext::ui::viewer::HtmlViewer ,164,60,26,14,1,105,6,9,1,7,0,15,0,7,1,0,12,0,0,0,0,0,0
org::eclipse::mylyn::resources::ui::FocusCommonNavigatorAction ,165,64,34,8,3,36,0,8,1,7,8,9,28,7,1,0,1,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::OfflineCachingStorage ,166,81,40,5,1,153,2,5,0,8,0,18,16,8,6,0,12,0,0,0,0,0,0
org::eclipse::mylyn::internal::bugzilla::ui::editor::BugzillaTaskEditorPage ,166,74,22,12,3,36,2,11,1,4,16,9,48,2,3,0,2,0,0,0,1,2,1
org::eclipse::mylyn::zest::core::widgets::internal::AspectRatioFreeformLayer ,166,64,32,10,1,55,0,10,0,2,1,11,226,2,0,0,9,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::viewer::HtmlTextPresentationParser ,166,67,49,16,1,465,6,11,0,20,0,31,9,20,3,0,28,0,0,0,0,2,1
org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeTasksJob ,167,103,28,19,2,91,1,18,0,11,0,14,3,11,9,0,5,0,0,0,0,0,0
org::xplanner::soap::TaskData ,168,77,71,13,2,496,8,5,0,16,0,32,37,16,0,0,32,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::dialogs::TaskCompareDialog ,169,43,13,7,1,21,4,3,1,7,0,7,0,7,0,0,1,0,0,0,0,0,0
org::eclipse::mylyn::tasks::core::data::TaskAttachmentMapper ,169,82,64,18,1,325,13,6,0,11,0,26,9,11,0,0,26,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorActionContributor ,170,94,25,20,1,136,2,19,0,7,0,17,0,7,2,0,15,0,0,0,0,0,0
org::xplanner::soap::UserStoryData ,171,76,66,14,2,561,10,4,0,17,0,34,37,17,0,0,34,0,0,0,0,0,0
org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupSourceViewerConfiguration ,172,71,36,17,2,190,5,12,1,12,1,20,5,12,1,0,16,0,0,0,0,0,0
org::eclipse::mylyn::internal::sandbox::ui::editors::ExtensibleBugzillaTaskEditorPage ,172,52,23,7,4,36,1,6,0,3,18,9,54,3,3,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::tasks::ui::views::TaskListDropAdapter ,173,75,40,20,1,15,2,18,0,2,0,6,0,2,2,0,4,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::core::XPlannerClientManager ,173,103,30,16,1,105,2,14,0,3,0,15,9,3,3,0,10,0,0,0,0,0,0
org::eclipse::mylyn::internal::monitor::usage::preferences::UsageDataPreferencePage ,173,58,13,6,1,36,2,4,0,8,0,9,0,8,3,0,5,0,0,0,0,0,0
org::eclipse::mylyn::internal::xplanner::ui::editor::XPlannerTimeTrackingEditorPart ,179,69,27,6,2,153,1,5,0,10,1,18,21,10,8,0,9,1,0,0,0,2,1
org::eclipse::mylyn::bugzilla::deprecated::NewBugzillaTaskEditor ,180,72,21,10,3,36,1,9,0,1,18,9,119,0,1,0,3,0,0,0,0,0,0
org::eclipse::mylyn::tasks::ui::TaskListDataMigration ,184,97,32,6,1,21,0,6,0,1,0,7,9,1,0,0,7,0,0,0,0,0,0
