classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::pde::internal::core::schema::SchemaDescriptor ,33,13,12,7,1,15,5,2,0,5,0,6,11,5,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::StructuredViewerPart ,33,20,9,29,3,28,27,2,3,2,1,8,24,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::product::ProductDefinitionWizard ,33,19,6,5,1,10,1,4,0,5,0,5,0,5,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::PluginSearchQuery ,33,13,8,8,1,15,4,4,0,2,0,6,6,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::tools::UpdateBuildpathWizard ,33,17,6,5,1,6,1,4,0,4,0,4,0,4,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::FormEntryAdapter ,33,22,11,20,2,36,16,4,10,2,0,9,11,1,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsAction ,33,17,7,7,1,10,1,6,0,1,0,5,6,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::provisioner::update::UpdateSiteProvisionerWizard ,33,19,6,5,3,6,0,5,0,2,0,4,1,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::toc::TocWizardPage ,33,12,7,3,2,10,1,2,0,1,0,5,4,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::PDEPluginImages ,33,15,6,5,1,10,4,1,0,233,0,5,6,9,3,0,2,0,0,0,0,1,1
org::eclipse::pde::internal::ui::tests::macro::StopAction ,33,24,11,3,1,28,0,3,0,1,2,8,9,1,0,0,8,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::AbstractEntry ,33,18,11,6,1,55,6,0,2,2,0,11,0,1,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddActivationHeaderResolution ,33,18,9,5,3,3,0,5,0,1,5,3,14,0,0,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::converter::PDEPluginConverter ,33,23,7,3,1,1,0,3,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::NewSchemaFileWizard ,33,17,9,2,1,15,0,2,0,4,0,6,0,4,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::build::BuildFeatureAction ,34,28,7,11,2,1,0,11,0,1,1,2,14,1,0,0,0,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::RuntimePage ,34,33,7,10,2,6,1,10,0,1,0,4,28,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::site::NewSiteProjectWizard ,34,15,5,5,2,6,1,4,0,3,0,4,8,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::compare::PluginStructureViewer ,34,4,1,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::ui::wizards::cheatsheet::SimpleCSCreationOperation ,34,23,3,10,2,3,0,10,0,0,1,3,4,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::preferences::TargetPlatformPreferenceNode ,34,17,12,3,1,66,1,2,2,1,0,12,6,0,0,0,11,0,0,0,0,1,1
org::eclipse::pde::ui::templates::BooleanOption ,34,19,11,9,3,15,6,3,0,1,0,6,23,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureEditorContributor ,34,18,9,4,3,28,0,4,0,3,3,8,33,3,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::toc::NewTocFileWizard ,34,19,7,4,2,21,1,3,0,2,1,7,4,2,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocFileValidator ,34,17,8,3,1,6,1,2,0,1,0,4,6,0,2,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::TreePart ,34,13,7,8,4,21,7,1,1,0,1,7,31,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::PDELogFileProvider ,34,13,4,4,1,1,1,3,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::CallersListContentProvider ,34,18,8,3,4,1,1,2,0,0,0,2,18,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::FilteredCheckboxTree ,35,12,7,3,1,10,1,2,0,1,0,5,0,1,0,0,2,1,1,0,0,4,1
org::eclipse::pde::internal::ui::views::dependencies::CalleesTreeContentProvider ,35,12,11,3,4,10,1,2,0,0,0,5,18,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::PluginReference ,35,12,12,6,1,15,3,3,1,2,0,6,0,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::EditableTablePart ,35,21,11,18,5,21,14,5,0,2,1,7,37,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::elements::TreeContentProvider ,35,12,13,2,3,28,1,1,0,0,0,8,11,0,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::core::BundleValidationOperation ,35,16,11,2,1,10,1,1,0,4,0,5,6,4,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::OpenReferenceAction ,35,17,10,10,1,3,3,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::outline::QuickOutlineNamePatternFilter ,36,9,10,1,1,6,1,0,0,1,0,4,0,1,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::build::Build ,36,36,10,12,2,28,4,8,0,1,0,8,20,0,0,0,8,0,0,0,0,0,0
org::eclipse::pde::ui::templates::AbstractChoiceOption ,36,22,10,4,3,55,2,2,2,2,0,11,23,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::ConditionalListSelectionDialog ,36,9,5,4,1,6,3,1,0,3,0,4,0,3,0,0,3,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::LogSession ,36,19,9,8,3,21,5,3,0,3,1,7,14,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::target::LocationInfo ,36,20,12,4,3,21,1,3,0,3,1,7,34,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::core::product::ProductModelFactory ,36,23,12,12,1,66,1,11,0,1,0,12,17,1,0,0,12,0,0,0,0,1,1
org::eclipse::pde::ui::templates::PluginReference ,36,13,13,24,2,28,21,3,0,3,15,8,12,3,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::ExpansionCommand ,36,19,12,3,4,21,1,2,0,1,2,7,35,0,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::PluginExportAction ,36,19,6,7,1,3,1,6,0,1,0,3,0,1,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::JarEntryFile ,36,25,11,6,1,28,2,4,0,2,0,8,0,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::rows::IdAttributeRow ,36,33,7,12,5,6,0,12,0,0,7,4,40,0,0,0,1,0,1,0,0,2,1
org::eclipse::pde::internal::core::bundle::BundleObject ,36,19,10,14,1,45,11,3,4,2,0,10,14,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::build::ExternalBuildModel ,37,28,10,8,5,21,0,8,0,2,2,7,67,2,1,0,5,0,1,0,0,2,1
org::eclipse::pde::ui::launcher::OSGiLaunchConfigurationInitializer ,37,27,10,8,1,28,4,4,1,1,0,8,6,0,1,0,2,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::plugin::ExtensionPointsPage ,37,21,10,9,2,6,1,8,0,3,0,4,28,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::FeatureModelDelta ,37,18,19,1,1,28,1,0,0,4,3,8,10,4,2,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::HistoryDropDownAction ,37,18,9,5,1,15,1,5,0,3,0,6,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::util::SchemaUtil ,37,17,5,13,1,1,6,7,0,0,0,2,6,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::MacroCommand ,37,18,13,10,1,45,7,3,7,2,0,10,8,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::exports::AbstractExportTab ,37,29,13,7,1,21,3,4,2,1,0,7,6,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::ui::wizards::plugin::PluginFieldData ,37,17,13,6,2,78,6,0,1,6,0,13,57,6,0,0,13,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::ManifestOutlinePage ,37,19,19,7,3,3,1,6,0,0,4,3,21,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::PluginSearchResultPage ,37,27,7,7,2,15,0,7,0,0,0,6,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizard ,37,13,6,4,1,10,1,3,1,1,0,5,0,0,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::ElementSectionDropAdapter ,37,13,21,3,1,6,1,3,0,3,0,4,0,3,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::ManifestTypeRenameParticipant ,37,26,8,4,2,6,0,4,0,0,2,4,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::spy::sections::ActiveSelectionSection ,37,14,4,3,1,1,1,2,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::EditorBuildFeatureAction ,38,23,5,8,1,6,1,7,0,2,0,4,0,2,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::ImportPackageObject ,38,32,10,12,4,15,5,7,0,1,4,6,51,1,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::WizardNode ,38,12,9,6,1,21,5,1,1,3,0,7,6,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::nls::ExternalizeStringsProcessor ,38,18,10,4,1,45,1,3,0,1,0,10,0,0,0,1,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::site::FeaturesPage ,38,15,5,8,2,10,2,6,0,3,0,5,28,2,2,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::spy::SpyIDEUtil ,38,18,7,4,1,3,1,3,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::JarSelectionValidator ,38,12,12,3,1,6,1,2,1,2,0,4,6,2,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentQuery ,38,18,12,4,1,21,2,2,0,3,0,7,6,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::LoopDialog ,38,15,5,4,1,10,2,2,0,3,0,5,0,3,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveStepAction ,38,11,8,3,1,10,1,2,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::PDEBuilderHelper ,38,18,11,6,1,1,2,4,0,0,0,2,6,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSSubItem ,38,22,12,5,6,66,3,2,0,1,158,12,499,1,0,0,12,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::JUnitProgramBlock ,38,24,11,5,2,15,1,4,0,0,1,6,19,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpTopic ,38,17,13,8,5,45,6,2,0,1,30,10,253,1,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::registry::RegistryFilteredTree ,38,9,4,1,1,3,0,1,0,1,0,3,0,1,0,0,1,0,1,0,0,2,1
org::eclipse::pde::internal::ui::search::FindReferencesAction ,38,31,12,7,2,3,0,7,0,2,0,3,3,2,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewTreePage ,38,17,9,4,2,10,1,3,0,2,4,5,15,1,0,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::spy::sections::ActiveWizardSection ,38,15,3,4,1,1,1,3,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::SystemFileEditorInput ,38,28,14,23,1,66,20,3,0,2,0,12,6,2,0,0,12,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::ResourceMoveParticipant ,39,32,13,7,2,6,0,7,2,0,2,4,7,0,0,0,0,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::PDESourceInfoProvider ,39,11,10,4,1,6,1,3,0,1,0,4,6,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::actions::CompCSRemoveTaskObjectAction ,39,12,9,3,1,10,1,2,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::SchemaSourcePage ,39,19,10,6,4,45,1,5,0,0,0,10,70,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSPreviewAction ,39,15,6,7,1,6,3,4,0,2,0,4,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocHTMLTitleUtil ,39,18,4,7,1,1,0,7,0,3,0,2,6,3,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::cheatsheet::NewCSFileWizard ,39,19,8,3,1,15,1,2,1,1,0,6,0,0,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocHyperlinkDetector ,39,24,13,6,2,1,1,5,0,0,0,2,11,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::commands::QueryByTag ,39,18,8,3,2,15,1,3,0,3,4,6,13,3,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSFormOutlinePage ,39,19,13,8,3,10,2,7,0,0,4,5,21,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::site::SiteModelFactory ,39,16,7,8,1,21,1,7,0,1,0,7,12,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::KeyCommand ,39,18,7,3,2,10,1,2,0,2,0,5,18,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::AbstractKeyValueTextChangeListener ,40,32,15,7,3,15,4,3,2,1,3,6,10,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::CreateClassXMLResolution ,40,31,11,15,3,6,1,14,0,0,6,4,17,0,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::StorageSchemaDescriptor ,40,18,13,3,1,36,1,2,0,2,0,9,11,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::AbstractNewFeatureWizard ,40,21,11,6,2,21,1,5,2,7,0,7,8,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::PluginReference ,40,20,14,6,1,45,0,6,0,3,0,10,6,3,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::target::NewTargetDefinitionWizard ,40,25,10,6,1,28,1,5,0,3,0,8,0,0,1,3,6,0,0,0,0,1,1
org::eclipse::pde::internal::core::builders::FeatureConsistencyChecker ,40,23,13,7,1,6,1,7,0,0,0,4,0,0,3,0,0,0,0,0,0,1,1
org::eclipse::pde::internal::ui::wizards::target::BaseTargetDefinitionOperation ,41,20,8,9,1,6,1,8,2,1,0,4,0,1,0,0,1,0,0,0,0,2,1
org::eclipse::pde::internal::ui::search::dependencies::ShowResultsAction ,41,16,5,3,1,3,1,2,0,3,0,3,0,2,1,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::feature::FeatureInstallHandler ,41,22,11,4,3,28,2,2,0,3,8,8,55,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::ExtensionsPage ,41,22,12,10,2,6,1,9,0,3,0,4,28,2,0,0,2,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::EventDetailsDialogAction ,41,19,17,2,1,10,1,1,0,5,0,5,0,5,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::UnusedImportsDialog ,41,19,5,6,1,10,1,5,0,4,0,5,0,4,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::CalculateUsesAction ,41,8,5,2,1,6,1,1,0,2,0,4,0,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::product::ProductFromExtensionOperation ,41,24,10,8,2,3,1,7,0,1,0,3,6,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::build::BuildModel ,41,28,10,14,4,6,8,6,2,3,1,4,63,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSFormOutlinePage ,41,20,14,8,3,10,2,7,0,0,4,5,21,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::KeyValueSourcePage ,41,14,12,7,3,10,2,5,2,0,0,5,67,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::site::SiteCategory ,41,25,13,7,3,36,2,5,0,2,7,9,54,2,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpOperation ,42,21,8,8,1,6,1,7,0,1,0,4,0,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::SchemaDtdDetailsSection ,42,12,9,4,1,3,1,3,0,2,0,3,0,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::ImportObject ,42,16,13,10,2,21,6,4,0,2,0,7,14,2,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::MessageLine ,42,23,13,2,1,6,0,2,0,3,0,4,0,3,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::cheatsheet::CSCategoryTrackerUtil ,42,18,8,2,1,21,1,1,0,6,0,7,6,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::cheatsheet::BaseCSCreationOperation ,42,13,8,5,1,10,3,2,2,1,0,5,0,0,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::target::TargetErrorDialog ,42,15,6,5,2,6,1,4,0,1,0,4,5,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::contentassist::display::JavaDocCommentReader ,42,11,12,1,2,10,0,1,0,5,0,5,25,5,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::WaitCommand ,42,17,11,2,2,15,1,1,0,2,0,6,18,1,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::build::SrcSection ,43,21,6,4,6,6,1,3,0,0,8,4,103,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::templates::ControlStack ,43,23,12,6,1,6,3,3,0,2,0,4,6,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::product::BaseManifestOperation ,43,22,10,8,1,10,2,6,2,2,0,5,6,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::StructuredSelectionCommand ,43,23,14,3,3,28,1,2,0,3,1,8,30,1,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureAdvancedPage ,43,17,3,7,2,3,1,6,0,6,0,3,28,5,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddSourceBuildEntryResolution ,43,21,11,6,3,6,1,5,0,0,7,4,14,0,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsAction ,43,22,13,5,1,10,1,4,0,1,0,5,6,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::TracingTab ,43,29,12,6,2,55,3,3,0,2,0,11,6,2,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpRemoveAction ,43,13,13,2,1,15,1,1,0,2,0,6,0,2,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::MacroPlugin ,43,18,6,15,1,15,11,4,0,2,0,6,0,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::imports::PluginImportFinishDialog ,43,15,9,2,1,21,0,2,0,5,0,7,0,5,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::SingleManifestHeader ,44,26,13,16,4,36,12,4,8,2,4,9,55,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::ManifestTypeMoveParticipant ,44,28,13,6,2,10,0,6,0,0,2,5,7,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::BasePackageHeader ,44,24,12,16,5,21,11,5,2,1,6,7,71,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::PDETextHover ,44,14,11,5,1,10,4,1,2,0,0,5,6,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::plugin::Extensions ,44,19,14,5,4,15,2,3,0,3,9,6,91,3,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::spy::sections::ActiveDialogPageSection ,44,19,5,4,1,1,1,3,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::SWTUtil ,44,20,14,51,1,10,49,2,0,0,0,5,6,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::FormBrowser ,44,10,7,2,1,6,2,0,0,5,0,4,6,0,0,5,4,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::Activator ,44,11,6,5,1,15,5,0,0,2,0,6,0,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::JarManifestHeader ,44,18,11,2,1,28,1,1,0,6,0,8,11,6,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::core::bundle::Bundle ,44,34,15,9,2,36,2,7,0,2,0,9,31,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizard ,45,30,12,9,1,55,6,3,2,1,11,11,0,0,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::JarEntryEditorInput ,45,22,15,10,1,55,8,2,0,1,0,11,6,1,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::cheatsheet::SimpleCSFileWizardPage ,45,18,9,6,3,21,2,4,0,3,3,7,9,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::BundleModelFactory ,45,36,19,21,1,1,2,19,0,1,0,2,7,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::RefactoringActionFactory ,45,8,4,5,1,3,2,3,0,0,0,3,6,0,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::PackageObject ,45,27,16,20,3,21,15,5,2,2,4,7,44,2,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::DocumentTextNode ,45,15,13,6,2,66,5,1,1,6,7,12,27,5,0,0,12,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::plugins::CopyToClipboardAction ,45,28,13,4,1,10,1,3,0,2,0,5,0,1,2,1,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureIncludesPage ,45,16,3,5,2,3,1,4,0,4,0,3,28,3,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::PDEWordFinder ,45,10,11,3,1,1,2,1,0,0,0,2,6,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureDependenciesPage ,45,18,4,6,2,6,1,5,0,3,0,4,28,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::NewExtensionWizard ,45,28,12,7,2,21,2,6,0,6,0,7,8,5,2,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::compare::PluginContentMergeViewer ,45,17,10,6,1,15,1,5,0,1,0,6,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::WorkspaceFeatureModelManager ,45,37,17,6,3,28,1,5,0,0,1,8,30,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::actions::TocRemoveObjectAction ,46,13,13,3,1,10,1,2,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::samples::ReviewPage ,46,23,7,2,1,6,1,2,0,2,0,4,0,2,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveSubStepAction ,46,16,11,4,1,10,1,3,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpDescriptionDetails ,46,24,11,4,4,28,1,3,0,2,0,8,34,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::SchemaPreviewLauncher ,46,14,6,3,1,1,0,3,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::SchemaObject ,46,21,12,25,2,45,19,6,6,4,2,10,12,3,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::actions::FormatOperation ,46,23,10,8,1,10,2,6,0,1,0,5,6,1,2,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::PreferenceInitializer ,46,15,2,5,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::ui::refactoring::ManifestPackageMoveParticipant ,47,25,15,4,2,10,0,4,0,0,2,5,7,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEDetailsSections ,47,34,17,7,3,78,3,4,2,1,0,13,14,1,0,0,12,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::plugin::PluginExtensionPointNode ,47,34,16,10,4,66,3,7,0,1,14,12,178,1,0,0,12,0,1,0,0,2,1
org::eclipse::pde::internal::ui::wizards::toc::TocHTMLWizardPage ,47,21,11,4,1,15,1,3,0,1,0,6,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::CalleesContentProvider ,47,20,16,3,3,3,2,1,2,1,0,3,16,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::actions::SortAction ,48,9,6,8,1,1,8,0,0,4,0,2,0,4,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::AnnotationHover ,48,24,14,5,1,6,2,3,0,0,0,4,6,0,2,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::site::SiteArchive ,48,30,16,5,3,45,2,3,0,3,8,10,55,3,0,0,9,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::BundlesTab ,49,26,11,4,2,55,1,3,1,3,0,11,6,2,0,1,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::imports::FeatureImportWizard ,49,26,8,5,1,15,0,5,0,2,0,6,0,2,2,0,4,0,0,0,0,0,0
